t 	 u 	 du
   9.86000 	    0.86123 	   -3.57537
   9.87000 	    0.82510 	   -3.64862
   9.88000 	    0.78825 	   -3.71943
   9.89000 	    0.75071 	   -3.78768
   9.90000 	    0.71250 	   -3.85320
   9.91000 	    0.67365 	   -3.91587
   9.92000 	    0.63418 	   -3.97553
   9.93000 	    0.59414 	   -4.03205
   9.94000 	    0.55354 	   -4.08529
   9.95000 	    0.51243 	   -4.13513
   9.96000 	    0.47084 	   -4.18143
   9.97000 	    0.42880 	   -4.22407
   9.98000 	    0.38636 	   -4.26295
   9.99000 	    0.34354 	   -4.29795
  10.00000 	    0.30040 	   -4.32899
  10.01000 	    0.25696 	   -4.35597
  10.02000 	    0.21328 	   -4.37882
  10.03000 	    0.16939 	   -4.39747
  10.04000 	    0.12533 	   -4.41187
  10.05000 	    0.08115 	   -4.42197
  10.06000 	    0.03689 	   -4.42776
  10.07000 	   -0.00741 	   -4.42921
  10.08000 	   -0.05169 	   -4.42631
  10.09000 	   -0.09593 	   -4.41907
  10.10000 	   -0.14008 	   -4.40753
  10.11000 	   -0.18408 	   -4.39170
  10.12000 	   -0.22791 	   -4.37164
  10.13000 	   -0.27152 	   -4.34740
  10.14000 	   -0.31486 	   -4.31906
  10.15000 	   -0.35790 	   -4.28669
  10.16000 	   -0.40059 	   -4.25038
  10.17000 	   -0.44290 	   -4.21023
  10.18000 	   -0.48480 	   -4.16635
  10.19000 	   -0.52623 	   -4.11885
  10.20000 	   -0.56717 	   -4.06786
  10.21000 	   -0.60759 	   -4.01351
  10.22000 	   -0.64744 	   -3.95592
  10.23000 	   -0.68671 	   -3.89524
  10.24000 	   -0.72535 	   -3.83160
  10.25000 	   -0.76334 	   -3.76515
  10.26000 	   -0.80065 	   -3.69604
  10.27000 	   -0.83726 	   -3.62439
  10.28000 	   -0.87314 	   -3.55037
  10.29000 	   -0.90827 	   -3.47411
  10.30000 	   -0.94262 	   -3.39575
  10.31000 	   -0.97618 	   -3.31543
  10.32000 	   -1.00893 	   -3.23329
  10.33000 	   -1.04085 	   -3.14946
  10.34000 	   -1.07192 	   -3.06406
  10.35000 	   -1.10213 	   -2.97723
  10.36000 	   -1.13146 	   -2.88908
  10.37000 	   -1.15991 	   -2.79972
  10.38000 	   -1.18746 	   -2.70926
  10.39000 	   -1.21410 	   -2.61781
  10.40000 	   -1.23981 	   -2.52546
  10.41000 	   -1.26460 	   -2.43230
  10.42000 	   -1.28846 	   -2.33843
  10.43000 	   -1.31137 	   -2.24391
  10.44000 	   -1.33334 	   -2.14883
  10.45000 	   -1.35435 	   -2.05325
  10.46000 	   -1.37440 	   -1.95723
  10.47000 	   -1.39349 	   -1.86085
  10.48000 	   -1.41162 	   -1.76414
  10.49000 	   -1.42878 	   -1.66715
  10.50000 	   -1.44496 	   -1.56993
  10.51000 	   -1.46018 	   -1.47252
  10.52000 	   -1.47441 	   -1.37495
  10.53000 	   -1.48767 	   -1.27724
  10.54000 	   -1.49996 	   -1.17944
  10.55000 	   -1.51126 	   -1.08155
  10.56000 	   -1.52159 	   -0.98359
  10.57000 	   -1.53094 	   -0.88559
  10.58000 	   -1.53930 	   -0.78755
  10.59000 	   -1.54669 	   -0.68949
  10.60000 	   -1.55309 	   -0.59141
  10.61000 	   -1.55851 	   -0.49333
  10.62000 	   -1.56296 	   -0.39523
  10.63000 	   -1.56642 	   -0.29713
  10.64000 	   -1.56890 	   -0.19903
  10.65000 	   -1.57040 	   -0.10093
  10.66000 	   -1.57092 	   -0.00283
  10.67000 	   -1.57046 	    0.09527
  10.68000 	   -1.56901 	    0.19337
  10.69000 	   -1.56659 	    0.29147
  10.70000 	   -1.56318 	    0.38956
  10.71000 	   -1.55880 	    0.48766
  10.72000 	   -1.55343 	    0.58575
  10.73000 	   -1.54708 	    0.68383
  10.74000 	   -1.53975 	    0.78189
  10.75000 	   -1.53144 	    0.87993
  10.76000 	   -1.52216 	    0.97793
  10.77000 	   -1.51189 	    1.07589
  10.78000 	   -1.50064 	    1.17378
  10.79000 	   -1.48841 	    1.27160
  10.80000 	   -1.47521 	    1.36931
  10.81000 	   -1.46102 	    1.46689
  10.82000 	   -1.44587 	    1.56431
  10.83000 	   -1.42974 	    1.66154
  10.84000 	   -1.41264 	    1.75854
  10.85000 	   -1.39457 	    1.85527
  10.86000 	   -1.37553 	    1.95168
  10.87000 	   -1.35553 	    2.04771
  10.88000 	   -1.33458 	    2.14332
  10.89000 	   -1.31267 	    2.23843
  10.90000 	   -1.28981 	    2.33298
  10.91000 	   -1.26601 	    2.42690
  10.92000 	   -1.24127 	    2.52010
  10.93000 	   -1.21561 	    2.61250
  10.94000 	   -1.18902 	    2.70400
  10.95000 	   -1.16153 	    2.79452
  10.96000 	   -1.13313 	    2.88395
  10.97000 	   -1.10385 	    2.97217
  10.98000 	   -1.07369 	    3.05909
  10.99000 	   -1.04267 	    3.14457
  11.00000 	   -1.01080 	    3.22849
  11.01000 	   -0.97810 	    3.31073
  11.02000 	   -0.94458 	    3.39116
  11.03000 	   -0.91027 	    3.46964
  11.04000 	   -0.87519 	    3.54602
  11.05000 	   -0.83935 	    3.62018
  11.06000 	   -0.80278 	    3.69197
  11.07000 	   -0.76551 	    3.76123
  11.08000 	   -0.72756 	    3.82784
  11.09000 	   -0.68896 	    3.89164
  11.10000 	   -0.64973 	    3.95250
  11.11000 	   -0.60991 	    4.01027
  11.12000 	   -0.56952 	    4.06481
  11.13000 	   -0.52861 	    4.11600
  11.14000 	   -0.48720 	    4.16370
  11.15000 	   -0.44534 	    4.20779
  11.16000 	   -0.40305 	    4.24816
  11.17000 	   -0.36037 	    4.28470
  11.18000 	   -0.31735 	    4.31730
  11.19000 	   -0.27403 	    4.34588
  11.20000 	   -0.23043 	    4.37035
  11.21000 	   -0.18662 	    4.39066
  11.22000 	   -0.14262 	    4.40673
  11.23000 	   -0.09848 	    4.41852
  11.24000 	   -0.05425 	    4.42601
  11.25000 	   -0.00996 	    4.42916
  11.26000 	    0.03433 	    4.42796
  11.27000 	    0.07860 	    4.42243
  11.28000 	    0.12278 	    4.41257
  11.29000 	    0.16685 	    4.39841
  11.30000 	    0.21075 	    4.38001
  11.31000 	    0.25445 	    4.35740
  11.32000 	    0.29790 	    4.33066
  11.33000 	    0.34106 	    4.29985
  11.34000 	    0.38389 	    4.26508
  11.35000 	    0.42636 	    4.22642
  11.36000 	    0.46842 	    4.18399
  11.37000 	    0.51004 	    4.13790
  11.38000 	    0.55118 	    4.08826
  11.39000 	    0.59181 	    4.03521
  11.40000 	    0.63188 	    3.97888
  11.41000 	    0.67138 	    3.91939
  11.42000 	    0.71027 	    3.85690
  11.43000 	    0.74852 	    3.79154
  11.44000 	    0.78610 	    3.72345
  11.45000 	    0.82299 	    3.65278
  11.46000 	    0.85916 	    3.57967
  11.47000 	    0.89458 	    3.50427
  11.48000 	    0.92924 	    3.42671
  11.49000 	    0.96312 	    3.34715
  11.50000 	    0.99619 	    3.26570
  11.51000 	    1.02843 	    3.18252
  11.52000 	    1.05984 	    3.09772
  11.53000 	    1.09039 	    3.01144
  11.54000 	    1.12007 	    2.92379
  11.55000 	    1.14886 	    2.83489
  11.56000 	    1.17676 	    2.74485
  11.57000 	    1.20376 	    2.65378
  11.58000 	    1.22984 	    2.56177
  11.59000 	    1.25500 	    2.46892
  11.60000 	    1.27922 	    2.37531
  11.61000 	    1.30250 	    2.28104
  11.62000 	    1.32484 	    2.18617
  11.63000 	    1.34622 	    2.09078
  11.64000 	    1.36665 	    1.99493
  11.65000 	    1.38612 	    1.89868
  11.66000 	    1.40463 	    1.80209
  11.67000 	    1.42217 	    1.70521
  11.68000 	    1.43873 	    1.60808
  11.69000 	    1.45433 	    1.51073
  11.70000 	    1.46895 	    1.41322
  11.71000 	    1.48259 	    1.31557
  11.72000 	    1.49526 	    1.21780
  11.73000 	    1.50695 	    1.11994
  11.74000 	    1.51766 	    1.02201
  11.75000 	    1.52739 	    0.92402
  11.76000 	    1.53614 	    0.82600
  11.77000 	    1.54391 	    0.72794
  11.78000 	    1.55070 	    0.62987
  11.79000 	    1.55650 	    0.53179
  11.80000 	    1.56133 	    0.43369
  11.81000 	    1.56518 	    0.33560
  11.82000 	    1.56804 	    0.23750
  11.83000 	    1.56993 	    0.13940
  11.84000 	    1.57083 	    0.04130
  11.85000 	    1.57075 	   -0.05680
  11.86000 	    1.56970 	   -0.15490
  11.87000 	    1.56766 	   -0.25300
  11.88000 	    1.56464 	   -0.35110
  11.89000 	    1.56063 	   -0.44920
  11.90000 	    1.55565 	   -0.54729
  11.91000 	    1.54969 	   -0.64537
  11.92000 	    1.54274 	   -0.74344
  11.93000 	    1.53482 	   -0.84149
  11.94000 	    1.52591 	   -0.93951
  11.95000 	    1.51603 	   -1.03749
  11.96000 	    1.50516 	   -1.13541
  11.97000 	    1.49332 	   -1.23326
  11.98000 	    1.48050 	   -1.33101
  11.99000 	    1.46670 	   -1.42864
  12.00000 	    1.45193 	   -1.52613
  12.01000 	    1.43618 	   -1.62344
  12.02000 	    1.41946 	   -1.72054
  12.03000 	    1.40177 	   -1.81738
  12.04000 	    1.38311 	   -1.91392
  12.05000 	    1.36349 	   -2.01011
  12.06000 	    1.34291 	   -2.10589
  12.07000 	    1.32137 	   -2.20120
  12.08000 	    1.29888 	   -2.29598
  12.09000 	    1.27545 	   -2.39016
  12.10000 	    1.25108 	   -2.48365
  12.11000 	    1.22578 	   -2.57637
  12.12000 	    1.19955 	   -2.66824
  12.13000 	    1.17241 	   -2.75916
  12.14000 	    1.14437 	   -2.84902
  12.15000 	    1.11543 	   -2.93773
  12.16000 	    1.08562 	   -3.02517
  12.17000 	    1.05493 	   -3.11123
  12.18000 	    1.02339 	   -3.19578
  12.19000 	    0.99102 	   -3.27870
  12.20000 	    0.95782 	   -3.35985
  12.21000 	    0.92382 	   -3.43911
  12.22000 	    0.88904 	   -3.51633
  12.23000 	    0.85349 	   -3.59138
  12.24000 	    0.81721 	   -3.66411
  12.25000 	    0.78021 	   -3.73438
  12.26000 	    0.74252 	   -3.80205
  12.27000 	    0.70417 	   -3.86697
  12.28000 	    0.66518 	   -3.92900
  12.29000 	    0.62559 	   -3.98800
  12.30000 	    0.58542 	   -4.04382
  12.31000 	    0.54471 	   -4.09634
  12.32000 	    0.50349 	   -4.14542
  12.33000 	    0.46180 	   -4.19094
  12.34000 	    0.41968 	   -4.23278
  12.35000 	    0.37715 	   -4.27083
  12.36000 	    0.33426 	   -4.30499
  12.37000 	    0.29105 	   -4.33516
  12.38000 	    0.24756 	   -4.36125
  12.39000 	    0.20382 	   -4.38320
  12.40000 	    0.15989 	   -4.40094
  12.41000 	    0.11580 	   -4.41441
  12.42000 	    0.07160 	   -4.42359
  12.43000 	    0.02733 	   -4.42844
  12.44000 	   -0.01697 	   -4.42895
  12.45000 	   -0.06125 	   -4.42511
  12.46000 	   -0.10547 	   -4.41695
  12.47000 	   -0.14959 	   -4.40447
  12.48000 	   -0.19356 	   -4.38773
  12.49000 	   -0.23734 	   -4.36676
  12.50000 	   -0.28089 	   -4.34163
  12.51000 	   -0.32417 	   -4.31241
  12.52000 	   -0.36714 	   -4.27918
  12.53000 	   -0.40976 	   -4.24203
  12.54000 	   -0.45198 	   -4.20107
  12.55000 	   -0.49378 	   -4.15640
  12.56000 	   -0.53511 	   -4.10814
  12.57000 	   -0.57594 	   -4.05641
  12.58000 	   -0.61624 	   -4.00135
  12.59000 	   -0.65597 	   -3.94308
  12.60000 	   -0.69510 	   -3.88175
  12.61000 	   -0.73360 	   -3.81750
  12.62000 	   -0.77145 	   -3.75046
  12.63000 	   -0.80861 	   -3.68078
  12.64000 	   -0.84506 	   -3.60861
  12.65000 	   -0.88078 	   -3.53409
  12.66000 	   -0.91575 	   -3.45737
  12.67000 	   -0.94993 	   -3.37857
  12.68000 	   -0.98332 	   -3.29785
  12.69000 	   -1.01589 	   -3.21534
  12.70000 	   -1.04762 	   -3.13116
  12.71000 	   -1.07851 	   -3.04544
  12.72000 	   -1.10853 	   -2.95831
  12.73000 	   -1.13768 	   -2.86989
  12.74000 	   -1.16593 	   -2.78029
  12.75000 	   -1.19328 	   -2.68961
  12.76000 	   -1.21972 	   -2.59795
  12.77000 	   -1.24524 	   -2.50542
  12.78000 	   -1.26983 	   -2.41210
  12.79000 	   -1.29348 	   -2.31808
  12.80000 	   -1.31619 	   -2.22343
  12.81000 	   -1.33795 	   -2.12824
  12.82000 	   -1.35876 	   -2.03256
  12.83000 	   -1.37860 	   -1.93646
  12.84000 	   -1.39749 	   -1.84000
  12.85000 	   -1.41540 	   -1.74323
  12.86000 	   -1.43235 	   -1.64619
  12.87000 	   -1.44833 	   -1.54892
  12.88000 	   -1.46333 	   -1.45147
  12.89000 	   -1.47736 	   -1.35387
  12.90000 	   -1.49041 	   -1.25614
  12.91000 	   -1.50248 	   -1.15832
  12.92000 	   -1.51357 	   -1.06041
  12.93000 	   -1.52369 	   -0.96245
  12.94000 	   -1.53282 	   -0.86444
  12.95000 	   -1.54098 	   -0.76639
  12.96000 	   -1.54815 	   -0.66833
  12.97000 	   -1.55434 	   -0.57025
  12.98000 	   -1.55956 	   -0.47216
  12.99000 	   -1.56379 	   -0.37406
  13.00000 	   -1.56704 	   -0.27596
  13.01000 	   -1.56931 	   -0.17786
  13.02000 	   -1.57059 	   -0.07976
  13.03000 	   -1.57090 	    0.01834
  13.04000 	   -1.57023 	    0.11644
  13.05000 	   -1.56857 	    0.21454
  13.06000 	   -1.56594 	    0.31264
  13.07000 	   -1.56232 	    0.41073
  13.08000 	   -1.55772 	    0.50883
  13.09000 	   -1.55214 	    0.60692
  13.10000 	   -1.54558 	    0.70499
  13.11000 	   -1.53804 	    0.80305
  13.12000 	   -1.52952 	    0.90108
  13.13000 	   -1.52002 	    0.99908
  13.14000 	   -1.50954 	    1.09702
  13.15000 	   -1.49808 	    1.19490
  13.16000 	   -1.48564 	    1.29269
  13.17000 	   -1.47223 	    1.39038
  13.18000 	   -1.45784 	    1.48793
  13.19000 	   -1.44247 	    1.58531
  13.20000 	   -1.42613 	    1.68249
  13.21000 	   -1.40882 	    1.77944
  13.22000 	   -1.39054 	    1.87610
  13.23000 	   -1.37130 	    1.97244
  13.24000 	   -1.35109 	    2.06838
  13.25000 	   -1.32993 	    2.16389
  13.26000 	   -1.30781 	    2.25889
  13.27000 	   -1.28475 	    2.35331
  13.28000 	   -1.26075 	    2.44707
  13.29000 	   -1.23581 	    2.54011
  13.30000 	   -1.20995 	    2.63232
  13.31000 	   -1.18316 	    2.72363
  13.32000 	   -1.15547 	    2.81392
  13.33000 	   -1.12689 	    2.90309
  13.34000 	   -1.09741 	    2.99105
  13.35000 	   -1.06706 	    3.07766
  13.36000 	   -1.03586 	    3.16281
  13.37000 	   -1.00381 	    3.24639
  13.38000 	   -0.97093 	    3.32825
  13.39000 	   -0.93724 	    3.40826
  13.40000 	   -0.90277 	    3.48630
  13.41000 	   -0.86752 	    3.56222
  13.42000 	   -0.83152 	    3.63588
  13.43000 	   -0.79480 	    3.70713
  13.44000 	   -0.75738 	    3.77584
  13.45000 	   -0.71928 	    3.84185
  13.46000 	   -0.68054 	    3.90503
  13.47000 	   -0.64118 	    3.96523
  13.48000 	   -0.60124 	    4.02232
  13.49000 	   -0.56074 	    4.07615
  13.50000 	   -0.51971 	    4.12659
  13.51000 	   -0.47820 	    4.17353
  13.52000 	   -0.43624 	    4.21682
  13.53000 	   -0.39387 	    4.25637
  13.54000 	   -0.35112 	    4.29207
  13.55000 	   -0.30803 	    4.32381
  13.56000 	   -0.26464 	    4.35151
  13.57000 	   -0.22100 	    4.37509
  13.58000 	   -0.17714 	    4.39449
  13.59000 	   -0.13311 	    4.40964
  13.60000 	   -0.08895 	    4.42051
  13.61000 	   -0.04470 	    4.42705
  13.62000 	   -0.00040 	    4.42927
  13.63000 	    0.04389 	    4.42713
  13.64000 	    0.08814 	    4.42066
  13.65000 	    0.13230 	    4.40988
  13.66000 	    0.17634 	    4.39480
  13.67000 	    0.22020 	    4.37548
  13.68000 	    0.26385 	    4.35198
  13.69000 	    0.30724 	    4.32435
  13.70000 	    0.35033 	    4.29268
  13.71000 	    0.39309 	    4.25706
  13.72000 	    0.43547 	    4.21758
  13.73000 	    0.47744 	    4.17435
  13.74000 	    0.51896 	    4.12748
  13.75000 	    0.55999 	    4.07710
  13.76000 	    0.60050 	    4.02333
  13.77000 	    0.64046 	    3.96630
  13.78000 	    0.67983 	    3.90616
  13.79000 	    0.71858 	    3.84303
  13.80000 	    0.75669 	    3.77707
  13.81000 	    0.79412 	    3.70841
  13.82000 	    0.83086 	    3.63720
  13.83000 	    0.86687 	    3.56358
  13.84000 	    0.90213 	    3.48771
  13.85000 	    0.93662 	    3.40971
  13.86000 	    0.97032 	    3.32972
  13.87000 	    1.00322 	    3.24790
  13.88000 	    1.03528 	    3.16435
  13.89000 	    1.06650 	    3.07923
  13.90000 	    1.09687 	    2.99264
  13.91000 	    1.12636 	    2.90471
  13.92000 	    1.15496 	    2.81555
  13.93000 	    1.18267 	    2.72528
  13.94000 	    1.20947 	    2.63400
  13.95000 	    1.23535 	    2.54180
  13.96000 	    1.26030 	    2.44878
  13.97000 	    1.28432 	    2.35502
  13.98000 	    1.30740 	    2.26061
  13.99000 	    1.32953 	    2.16563
  14.00000 	    1.35071 	    2.07013
  14.01000 	    1.37094 	    1.97419
  14.02000 	    1.39020 	    1.87786
  14.03000 	    1.40849 	    1.78121
  14.04000 	    1.42582 	    1.68427
  14.05000 	    1.44218 	    1.58709
  14.06000 	    1.45756 	    1.48970
  14.07000 	    1.47197 	    1.39216
  14.08000 	    1.48541 	    1.29448
  14.09000 	    1.49786 	    1.19668
  14.10000 	    1.50934 	    1.09881
  14.11000 	    1.51984 	    1.00086
  14.12000 	    1.52936 	    0.90287
  14.13000 	    1.53790 	    0.80484
  14.14000 	    1.54546 	    0.70678
  14.15000 	    1.55203 	    0.60871
  14.16000 	    1.55763 	    0.51062
  14.17000 	    1.56225 	    0.41252
  14.18000 	    1.56588 	    0.31443
  14.19000 	    1.56853 	    0.21633
  14.20000 	    1.57021 	    0.11823
  14.21000 	    1.57090 	    0.02013
  14.22000 	    1.57061 	   -0.07797
  14.23000 	    1.56934 	   -0.17607
  14.24000 	    1.56709 	   -0.27417
  14.25000 	    1.56386 	   -0.37227
  14.26000 	    1.55964 	   -0.47037
  14.27000 	    1.55445 	   -0.56846
  14.28000 	    1.54827 	   -0.66654
  14.29000 	    1.54112 	   -0.76460
  14.30000 	    1.53298 	   -0.86265
  14.31000 	    1.52386 	   -0.96066
  14.32000 	    1.51377 	   -1.05862
  14.33000 	    1.50269 	   -1.15653
  14.34000 	    1.49064 	   -1.25436
  14.35000 	    1.47760 	   -1.35209
  14.36000 	    1.46360 	   -1.44969
  14.37000 	    1.44861 	   -1.54715
  14.38000 	    1.43265 	   -1.64441
  14.39000 	    1.41572 	   -1.74146
  14.40000 	    1.39782 	   -1.83824
  14.41000 	    1.37896 	   -1.93471
  14.42000 	    1.35913 	   -2.03081
  14.43000 	    1.33834 	   -2.12650
  14.44000 	    1.31660 	   -2.22170
  14.45000 	    1.29391 	   -2.31636
  14.46000 	    1.27027 	   -2.41039
  14.47000 	    1.24570 	   -2.50372
  14.48000 	    1.22020 	   -2.59627
  14.49000 	    1.19377 	   -2.68794
  14.50000 	    1.16644 	   -2.77864
  14.51000 	    1.13820 	   -2.86827
  14.52000 	    1.10907 	   -2.95671
  14.53000 	    1.07907 	   -3.04386
  14.54000 	    1.04820 	   -3.12961
  14.55000 	    1.01647 	   -3.21381
  14.56000 	    0.98392 	   -3.29636
  14.57000 	    0.95055 	   -3.37712
  14.58000 	    0.91638 	   -3.45595
  14.59000 	    0.88143 	   -3.53271
  14.60000 	    0.84572 	   -3.60728
  14.61000 	    0.80928 	   -3.67949
  14.62000 	    0.77213 	   -3.74921
  14.63000 	    0.73430 	   -3.81630
  14.64000 	    0.69581 	   -3.88061
  14.65000 	    0.65669 	   -3.94199
  14.66000 	    0.61697 	   -4.00032
  14.67000 	    0.57668 	   -4.05544
  14.68000 	    0.53586 	   -4.10723
  14.69000 	    0.49454 	   -4.15555
  14.70000 	    0.45275 	   -4.20029
  14.71000 	    0.41053 	   -4.24132
  14.72000 	    0.36792 	   -4.27854
  14.73000 	    0.32496 	   -4.31184
  14.74000 	    0.28168 	   -4.34113
  14.75000 	    0.23814 	   -4.36634
  14.76000 	    0.19436 	   -4.38738
  14.77000 	    0.15039 	   -4.40421
  14.78000 	    0.10627 	   -4.41676
  14.79000 	    0.06205 	   -4.42500
  14.80000 	    0.01777 	   -4.42892
  14.81000 	   -0.02652 	   -4.42849
  14.82000 	   -0.07080 	   -4.42372
  14.83000 	   -0.11500 	   -4.41462
  14.84000 	   -0.15909 	   -4.40122
  14.85000 	   -0.20302 	   -4.38356
  14.86000 	   -0.24676 	   -4.36169
  14.87000 	   -0.29026 	   -4.33567
  14.88000 	   -0.33347 	   -4.30558
  14.89000 	   -0.37637 	   -4.27149
  14.90000 	   -0.41890 	   -4.23351
  14.91000 	   -0.46104 	   -4.19174
  14.92000 	   -0.50274 	   -4.14629
  14.93000 	   -0.54396 	   -4.09727
  14.94000 	   -0.58468 	   -4.04481
  14.95000 	   -0.62486 	   -3.98904
  14.96000 	   -0.66446 	   -3.93010
  14.97000 	   -0.70346 	   -3.86813
  14.98000 	   -0.74183 	   -3.80326
  14.99000 	   -0.77953 	   -3.73564
  15.00000 	   -0.81654 	   -3.66542
  15.01000 	   -0.85284 	   -3.59273
  15.02000 	   -0.88839 	   -3.51772
  15.03000 	   -0.92319 	   -3.44053
  15.04000 	   -0.95720 	   -3.36131
  15.05000 	   -0.99042 	   -3.28019
  15.06000 	   -1.02281 	   -3.19731
  15.07000 	   -1.05436 	   -3.11278
  15.08000 	   -1.08506 	   -3.02676
  15.09000 	   -1.11490 	   -2.93934
  15.10000 	   -1.14385 	   -2.85065
  15.11000 	   -1.17191 	   -2.76080
  15.12000 	   -1.19907 	   -2.66991
  15.13000 	   -1.22531 	   -2.57805
  15.14000 	   -1.25063 	   -2.48534
  15.15000 	   -1.27502 	   -2.39187
  15.16000 	   -1.29847 	   -2.29770
  15.17000 	   -1.32097 	   -2.20294
  15.18000 	   -1.34252 	   -2.10763
  15.19000 	   -1.36312 	   -2.01186
  15.20000 	   -1.38276 	   -1.91568
  15.21000 	   -1.40144 	   -1.81914
  15.22000 	   -1.41914 	   -1.72231
  15.23000 	   -1.43588 	   -1.62522
  15.24000 	   -1.45165 	   -1.52791
  15.25000 	   -1.46644 	   -1.43042
  15.26000 	   -1.48026 	   -1.33279
  15.27000 	   -1.49310 	   -1.23504
  15.28000 	   -1.50496 	   -1.13719
  15.29000 	   -1.51584 	   -1.03927
  15.30000 	   -1.52574 	   -0.94130
  15.31000 	   -1.53467 	   -0.84328
  15.32000 	   -1.54261 	   -0.74523
  15.33000 	   -1.54957 	   -0.64716
  15.34000 	   -1.55555 	   -0.54908
  15.35000 	   -1.56055 	   -0.45099
  15.36000 	   -1.56457 	   -0.35289
  15.37000 	   -1.56761 	   -0.25479
  15.38000 	   -1.56967 	   -0.15669
  15.39000 	   -1.57074 	   -0.05859
  15.40000 	   -1.57084 	    0.03951
  15.41000 	   -1.56995 	    0.13761
  15.42000 	   -1.56809 	    0.23571
  15.43000 	   -1.56524 	    0.33381
  15.44000 	   -1.56141 	    0.43190
  15.45000 	   -1.55660 	    0.53000
  15.46000 	   -1.55081 	    0.62808
  15.47000 	   -1.54404 	    0.72615
  15.48000 	   -1.53629 	    0.82421
  15.49000 	   -1.52756 	    0.92223
  15.50000 	   -1.51784 	    1.02022
  15.51000 	   -1.50715 	    1.11815
  15.52000 	   -1.49548 	    1.21601
  15.53000 	   -1.48283 	    1.31378
  15.54000 	   -1.46920 	    1.41144
  15.55000 	   -1.45460 	    1.50896
  15.56000 	   -1.43903 	    1.60630
  15.57000 	   -1.42248 	    1.70344
  15.58000 	   -1.40496 	    1.80033
  15.59000 	   -1.38647 	    1.89692
  15.60000 	   -1.36702 	    1.99318
  15.61000 	   -1.34661 	    2.08903
  15.62000 	   -1.32524 	    2.18443
  15.63000 	   -1.30292 	    2.27931
  15.64000 	   -1.27965 	    2.37360
  15.65000 	   -1.25545 	    2.46722
  15.66000 	   -1.23031 	    2.56008
  15.67000 	   -1.20424 	    2.65211
  15.68000 	   -1.17726 	    2.74320
  15.69000 	   -1.14938 	    2.83326
  15.70000 	   -1.12060 	    2.92218
  15.71000 	   -1.09094 	    3.00985
  15.72000 	   -1.06040 	    3.09616
  15.73000 	   -1.02901 	    3.18099
  15.74000 	   -0.99678 	    3.26420
  15.75000 	   -0.96373 	    3.34568
  15.76000 	   -0.92987 	    3.42528
  15.77000 	   -0.89522 	    3.50287
  15.78000 	   -0.85981 	    3.57831
  15.79000 	   -0.82366 	    3.65146
  15.80000 	   -0.78678 	    3.72218
  15.81000 	   -0.74921 	    3.79032
  15.82000 	   -0.71098 	    3.85573
  15.83000 	   -0.67210 	    3.91828
  15.84000 	   -0.63261 	    3.97782
  15.85000 	   -0.59254 	    4.03422
  15.86000 	   -0.55193 	    4.08733
  15.87000 	   -0.51080 	    4.13702
  15.88000 	   -0.46919 	    4.18318
  15.89000 	   -0.42713 	    4.22568
  15.90000 	   -0.38467 	    4.26441
  15.91000 	   -0.34184 	    4.29926
  15.92000 	   -0.29869 	    4.33013
  15.93000 	   -0.25524 	    4.35695
  15.94000 	   -0.21155 	    4.37963
  15.95000 	   -0.16765 	    4.39812
  15.96000 	   -0.12359 	    4.41235
  15.97000 	   -0.07940 	    4.42228
  15.98000 	   -0.03514 	    4.42790
  15.99000 	    0.00916 	    4.42917
  16.00000 	    0.05344 	    4.42610
  16.01000 	    0.09768 	    4.41870
  16.02000 	    0.14182 	    4.40698
  16.03000 	    0.18582 	    4.39099
  16.04000 	    0.22964 	    4.37076
  16.05000 	    0.27323 	    4.34636
  16.06000 	    0.31656 	    4.31786
  16.07000 	    0.35959 	    4.28533
  16.08000 	    0.40227 	    4.24886
  16.09000 	    0.44457 	    4.20856
  16.10000 	    0.48644 	    4.16454
  16.11000 	    0.52786 	    4.11690
  16.12000 	    0.56878 	    4.06578
  16.13000 	    0.60917 	    4.01129
  16.14000 	    0.64901 	    3.95358
  16.15000 	    0.68825 	    3.89278
  16.16000 	    0.72686 	    3.82903
  16.17000 	    0.76483 	    3.76247
  16.18000 	    0.80211 	    3.69325
  16.19000 	    0.83869 	    3.62151
  16.20000 	    0.87454 	    3.54740
  16.21000 	    0.90964 	    3.47105
  16.22000 	    0.94396 	    3.39261
  16.23000 	    0.97749 	    3.31222
  16.24000 	    1.01021 	    3.23001
  16.25000 	    1.04209 	    3.14611
  16.26000 	    1.07313 	    3.06066
  16.27000 	    1.10330 	    2.97377
  16.28000 	    1.13260 	    2.88557
  16.29000 	    1.16102 	    2.79616
  16.30000 	    1.18853 	    2.70567
  16.31000 	    1.21513 	    2.61418
  16.32000 	    1.24081 	    2.52179
  16.33000 	    1.26556 	    2.42861
  16.34000 	    1.28938 	    2.33470
  16.35000 	    1.31226 	    2.24016
  16.36000 	    1.33419 	    2.14506
  16.37000 	    1.35516 	    2.04946
  16.38000 	    1.37518 	    1.95343
  16.39000 	    1.39423 	    1.85703
  16.40000 	    1.41232 	    1.76031
  16.41000 	    1.42944 	    1.66331
  16.42000 	    1.44558 	    1.56609
  16.43000 	    1.46076 	    1.46867
  16.44000 	    1.47496 	    1.37109
  16.45000 	    1.48818 	    1.27338
  16.46000 	    1.50042 	    1.17557
  16.47000 	    1.51169 	    1.07768
  16.48000 	    1.52198 	    0.97972
  16.49000 	    1.53128 	    0.88172
  16.50000 	    1.53961 	    0.78368
